,Yield,Growth,Water,Overlap
127,1.7167887397252337,0.02512621359465817,3600,0
128,1.7419108965334393,0.025122156808205474,3600,0
129,1.7667668917393669,0.024855995205927617,3600,0
130,1.7927079855563113,0.02594109381694459,3600,0
131,1.8183242998701763,0.02561631431386496,3600,0
132,1.8440175790044708,0.025693279134294436,3600,0
133,1.8691085826323712,0.025091003627900434,3600,0
134,1.8950378411684312,0.02592925853606012,3600,0
135,1.921566524587965,0.026528683419533634,3600,0
136,1.947671383724507,0.026104859136542122,3600,0
137,1.974305991396105,0.0266346076715979,3600,0
138,2.0021278229847272,0.02782183158862228,3600,0
139,2.0300813511064546,0.02795352812172737,3600,0
140,2.0574062818735683,0.027324930767113943,3600,0
141,2.0856801812682977,0.02827389939472925,3600,0
142,2.1135910630646233,0.027910881796325573,3600,0
143,2.1410919767568672,0.027500913692244184,3600,0
144,2.168804925181794,0.02771294842492637,3600,0
145,2.198420596976927,0.0296156717951334,3600,0
146,2.225426012072698,0.02700541509577054,3600,0
147,2.2545951315109303,0.029169119438232288,3600,0
148,2.2826935271792186,0.028098395668288152,3600,0
149,2.3121737334829255,0.029480206303707478,3600,0
150,2.340102485569329,0.02792875208640313,3600,0
151,2.369359425451341,0.029256939882012223,3600,0
152,2.398575449328439,0.029216023877097798,3600,0
153,2.4282233147059387,0.029647865377499902,3600,0
154,2.4584771185123437,0.03025380380640497,3600,0
155,2.4888398351741694,0.030362716661825634,3600,0
156,2.5182356036277564,0.02939576845358698,3600,0
157,2.5473865594992118,0.02915095587145519,3600,0
158,2.576934609680242,0.029548050181030277,3600,0
159,2.6073094999532627,0.03037489027302076,3600,0
160,2.6381774153265747,0.03086791537331203,3600,0
161,2.6690007457981695,0.030823330471595127,3600,0
162,2.699519458712033,0.030518712913863023,3600,0
163,2.7309072545255035,0.03138779581347033,3600,0
164,2.763122579123172,0.032215324597669015,3600,0
165,2.7945116240069146,0.031389044883742556,3600,0
166,2.824132709126765,0.029621085119850392,3600,0
167,2.8535852748631623,0.02945256573639736,3600,0
168,2.885132499842321,0.03154722497915827,3600,0
169,2.916034276178119,0.030901776335798253,3600,0
170,2.9460572979475783,0.030023021769459313,3600,0
171,2.9787168032163662,0.03265950526878786,3600,0
172,3.011506320277585,0.03278951706121927,3600,0
173,3.0428349750496384,0.03132865477205318,3600,0
174,3.076131247406054,0.033296272356415496,3600,0
175,3.109145388875527,0.03301414146947323,3600,0
176,3.142710411853283,0.03356502297775579,3600,0
177,3.174793648757868,0.03208323690458555,3600,0
178,3.207972345773365,0.03317869701549662,3600,0
179,3.2410450051675253,0.03307265939416032,3600,0
180,3.2742347707911277,0.03318976562360236,3600,0
181,3.308508035673671,0.03427326488254305,3600,0
182,3.3417661516502957,0.033258115976624994,3600,0
183,3.3747622570450524,0.03299610539475681,3600,0
184,3.4088233843458253,0.03406112730077247,3600,0
185,3.441651659147108,0.032828274801282635,3600,0
186,3.475913132433683,0.03426147328657529,3600,0
187,3.5115885072044337,0.03567537477075055,3600,0
188,3.5460275198908313,0.034439012686398075,3600,0
189,3.5796897386283373,0.0336622187375057,3600,0
190,3.6148669109397487,0.035177172311411584,3600,0
191,3.649803319541672,0.03493640860192358,3600,0
192,3.6847358730394295,0.03493255349775723,3600,0
193,3.7190527787960743,0.03431690575664496,3600,0
194,3.7527782991391705,0.033725520343096005,3600,0
195,3.7881979270605184,0.03541962792134797,3600,0
196,3.8217655671405475,0.03356764008002915,3600,0
197,3.8578493202079747,0.03608375306742679,3600,0
198,3.893377743440176,0.035528423232202115,3600,0
199,3.9306679060378102,0.03729016259763383,3600,0
200,3.9656994942312744,0.03503158819346437,3600,0
201,4.075012104258855,0.036204622368730455,3600,0
202,4.246731510351151,0.03434388121845937,3600,0
203,4.424659459175706,0.03558558976491089,3600,0
204,4.600866516663805,0.03524141149761975,3600,0
205,4.787100399835429,0.03724677663432481,3600,0
206,4.972139333797005,0.037007786792315187,3600,0
207,5.154634658730126,0.036499064986624204,3600,0
208,5.340813775828049,0.03723582341958456,3600,0
209,5.523262373488703,0.0364897195321309,3600,0
210,5.712893194489199,0.03792616420009924,3600,0
211,5.896204063952167,0.03666217389259356,3600,0
212,6.081357802155164,0.037030747640599514,3600,0
213,6.2686863325501285,0.03746570607899278,3600,0
214,6.452718410741252,0.03680641563822466,3600,0
215,6.6364742930716645,0.03675117646608257,3600,0
216,6.832620724145169,0.039229286214700815,3600,0
217,7.025484448709275,0.03857274491282123,3600,0
218,7.206054931590762,0.03611409657629747,3600,0
219,7.395956108634612,0.037980235408769866,3600,0
220,7.582524910127887,0.03731376029865491,3600,0
221,7.772702258587454,0.03803546969191363,3600,0
222,7.9523071611153044,0.03592098050557002,3600,0
223,8.14568263009761,0.0386750937964611,3600,0
224,8.339010430018511,0.038665559984180524,3600,0
225,8.531692392284004,0.03853639245309837,3600,0
226,8.715270648384895,0.03671565122017795,3600,0
227,8.916114954454542,0.040168861213929534,3600,0
228,9.108172271141797,0.03841146333745085,3600,0
229,9.289739703741555,0.0363134865199519,3600,0
230,9.485950788683942,0.039242216988477484,3600,0
231,9.684419463184847,0.039693734900181105,3600,0
232,9.877938460181198,0.03870379939926977,3600,0
233,10.068944998730128,0.03820130770978609,3600,0
234,10.267708233558505,0.03975264696567543,3600,0
235,10.464791019342952,0.03941655715688953,3600,0
236,10.659326178220878,0.03890703177558541,3600,0
237,10.856519991481743,0.039438762652173116,3600,0
238,11.06169068541008,0.041034138785667126,3600,0
239,11.263709219334963,0.04040370678497672,3600,0
240,11.45320932323131,0.03790002077926917,3600,0
241,11.651264054771772,0.03961094630809246,3600,0
242,11.854085861690914,0.040564361383828476,3600,0
243,12.057132387625584,0.04060930518693391,3600,0
244,12.25538446236066,0.03965041494701555,3600,0
245,12.461443959211799,0.04121189937022742,3600,0
246,12.655224678042583,0.03875614376615716,3600,0
247,12.866728130092937,0.042300690410070826,3600,0
248,13.08694899657392,0.04404417329619629,3600,0
249,13.292710214986618,0.04115224368253969,3600,0
250,13.500835995200712,0.04162515604281878,3600,0
251,13.70521827149932,0.04087645525972121,3600,0
252,13.911216467143138,0.041199639128763996,3600,0
253,14.113458498320849,0.040448406235542404,3600,0
254,14.332309481537585,0.04377019664334732,3600,0
255,14.554728452709957,0.04448379423447426,3600,0
256,14.772845043292815,0.043623318116571164,3600,0
257,14.996783527459863,0.04478769683340998,3600,0
258,15.20266641951666,0.04117657841135954,3600,0
259,15.40500692343334,0.04046810078333567,3600,0
260,15.616655746714198,0.04232976465617167,3600,0
261,15.825483259349125,0.04176550252698559,3600,0
262,16.036855318871176,0.04227441190441032,3600,0
263,16.250999370115988,0.0428288102489622,3600,0
264,16.467824625242216,0.0433650510252455,3600,0
265,16.680446333166813,0.042524341584919356,3600,0
266,16.90344577166403,0.04459988769944291,3600,0
267,17.11039259278972,0.04138936422513844,3600,0
268,17.328559412087223,0.04363336385950071,3600,0
269,17.548474955564004,0.04398310869535574,3600,0
270,17.761286395558635,0.04256228799892592,3600,0
271,17.982551319566923,0.04425298480165807,3600,0
272,18.203229636580836,0.04413566340278231,3600,0
273,18.42596530390491,0.04454713346481532,3600,0
274,18.64807783271275,0.04442250576156765,3600,0
275,18.8714945008825,0.04468333363395022,3600,0
276,19.085100068322053,0.04272111348790989,3600,0
277,19.304412658358913,0.04386251800737233,3600,0
278,19.523623137689704,0.04384209586615887,3600,0
279,19.744539650175533,0.044183302497166,3600,0
280,19.969883983225195,0.04506886660993219,3600,0
281,20.19942791289973,0.04590878593490587,3600,0
282,20.42011064783248,0.044136546986550076,3600,0
283,20.64841090372674,0.04566005117885328,3600,0
284,20.869925839664162,0.0443029871874841,3600,0
285,21.09861812596852,0.04573845726087138,3600,0
286,21.32681946885323,0.04564026857694207,3600,0
287,21.544831337053285,0.04360237364001039,3600,0
288,21.762299227015777,0.0434935779924988,3600,0
289,21.993117095269824,0.04616357365080896,3600,0
290,22.218336253213685,0.04504383158877308,3600,0
291,22.438406096139843,0.044013968585231364,3600,0
292,22.662274343470628,0.04477364946615649,3600,0
293,22.879984360708292,0.04354200344753292,3600,0
294,23.09949156189413,0.04390144023716774,3600,0
295,23.320234982688113,0.04414868415879623,3600,0
296,23.54771024988534,0.04549505343944509,3600,0
297,23.77770969307283,0.04599988863749777,3600,0
298,24.010757670280228,0.0466095954414803,3600,0
299,24.242623437342434,0.046373153412441824,3600,0
300,24.476497190523144,0.046774750636141754,3600,0
301,24.710688556775402,0.046838273250451354,3600,0
302,24.939350430340276,0.045732374712974984,3600,0
303,25.17302599594786,0.0467351131215172,3600,0
304,25.39219968117169,0.043834737044764774,3600,0
305,25.62936333830441,0.047432731426544326,3600,0
306,25.8537227085086,0.04487187404083826,3600,0
307,26.084761450245686,0.04620774834741771,3600,0
308,26.322895021446115,0.04762671424008648,3600,0
309,26.561818237376976,0.04778464318617097,3600,0
310,26.793716378708247,0.046379628266254594,3600,0
311,27.030949855372988,0.04744669533294756,3600,0
312,27.260667331725827,0.045943495270569186,3600,0
313,27.500255294290298,0.04791759251289342,3600,0
314,27.742638521406008,0.04847664542314166,3600,0
315,27.988704534631275,0.04921320264505307,3600,0
316,28.22862068640623,0.047983230354992426,3600,0
317,28.4724003846665,0.04875593965205326,3600,0
318,28.69947500186686,0.04541492344007163,3600,0
319,28.945239402196624,0.04915288006595364,3600,0
320,29.18321947379058,0.04759601431879142,3600,0
321,29.42678544903689,0.048713195049261214,3600,0
322,29.676481332078296,0.04993917660828132,3600,0
323,29.92347589439133,0.049398912462607414,3600,0
324,30.15639933065942,0.04658468725361725,3600,0
325,30.39553909583781,0.047827953035678536,3600,0
326,30.63919012997247,0.04873020682693226,3600,0
327,30.882487831605914,0.04865954032668805,3600,0
328,31.127764719579915,0.0490553775948003,3600,0
329,31.367164009205336,0.04787985792508411,3600,0
330,31.61380755057408,0.04932870827374852,3600,0
331,31.866495122544364,0.050537514394056786,3600,0
332,32.109055841245606,0.04851214374024958,3600,0
333,32.35850514398499,0.049889860547876086,3600,0
334,32.60319886704032,0.04893874461106565,3600,0
335,32.846695055652134,0.04869923772236367,3600,0
336,33.08969265881733,0.04859952063303738,3600,0
337,33.34298889132165,0.050659246500865125,3600,0
338,33.58669934525298,0.04874209078626565,3600,0
339,33.82884087484022,0.04842830591744737,3600,0
340,34.07342532196186,0.04891688942432854,3600,0
341,34.31504311201873,0.048323558011374154,3600,0
342,34.577860104319086,0.05256339846007075,3600,0
343,34.816433618378376,0.047714702811858425,3600,0
344,35.06334269210088,0.049381814744500964,3600,0
345,35.30384281530237,0.04810002464029806,3600,0
346,35.54193877262403,0.0476191914643319,3600,0
347,35.78492360600069,0.04859696667533228,3600,0
348,36.02379036980301,0.04777335276046318,3600,0
349,36.273965324824864,0.05003499100437097,3600,0
350,36.53575836136851,0.052358607308729786,3600,0
351,36.786574416428664,0.05016321101202906,3600,0
352,37.031161150059404,0.048917346726148433,3600,0
353,37.281857742310244,0.05013931845016854,3600,0
354,37.52835544176096,0.04929953989014242,3600,0
355,37.78159352419485,0.05064761648677739,3600,0
356,38.037064544432475,0.051094204047526896,3600,0
357,38.29544173030257,0.05167543717401884,3600,0
358,38.54386761524479,0.04968517698844377,3600,0
359,38.794105410494595,0.0500475590499612,3600,0
360,39.047993093295254,0.0507775365601302,3600,0
361,39.29484412676835,0.04937020669462016,3600,0
362,39.54133052242822,0.049297279131973,3600,0
363,39.78988718591026,0.04971133269640693,3600,0
364,40.043026537093134,0.0506278702365765,3600,0
365,40.29445138670882,0.05028496992313767,3600,0
366,40.554450099106596,0.05199974247955384,3600,0
367,40.81322053956765,0.05175408809221249,3600,0
368,41.07717718434902,0.052791328956271685,3600,0
369,41.338843366785696,0.052333236487336246,3600,0
370,41.5950483672911,0.05124100010108048,3600,0
371,41.8467082160917,0.050331969760120776,3600,0
372,42.09542505107362,0.04974336699638283,3600,0
373,42.341631688964824,0.04924132757824044,3600,0
374,42.6006653150491,0.05180672521685606,3600,0
375,42.85184257622279,0.05023545223473782,3600,0
376,43.107809098590984,0.05119330447363857,3600,0
377,43.36685987491279,0.051810155264362286,3600,0
378,43.62436958511917,0.05150194204127574,3600,0
379,43.88063442952854,0.05125296888187213,3600,0
380,44.443260696568494,0.05141337404552579,3600,0
381,45.125699293103615,0.05249527665654799,3600,0
382,45.791085004103124,0.05118351623073101,3600,0
383,46.45551427579829,0.05110994397655147,3600,0
384,47.14631668269169,0.05313864668410734,3600,0
385,47.799233736594225,0.05022438876173388,3600,0
386,48.485873213748974,0.05281842131959637,3600,0
387,49.15315672640143,0.05132950097326512,3600,0
388,49.86429148554532,0.05470267378029975,3600,0
389,50.53529467542667,0.05161562999087284,3600,0
390,51.22017987547798,0.05268347692702413,3600,0
391,51.88943765226067,0.05148136744482168,3600,0
392,52.59577166231253,0.0543333853886048,3600,0
393,53.24905635928295,0.0502526689977244,3600,0
394,53.91128270803648,0.0509404883656558,3600,0
395,54.56546285699465,0.050321549919859127,3600,0
396,55.27096215222661,0.05426917655630461,3600,0
397,55.98695532318287,0.05507639776586645,3600,0
398,56.682678817841605,0.0535171918968258,3600,0
399,57.35740568199939,0.051902066473676275,3600,0
400,58.02041224518453,0.05100050486039573,3600,0
401,58.7174719840069,0.05361997990941301,3600,0
402,59.40891112411139,0.05318762616188361,3600,0
403,60.109361304874724,0.05388078313564128,3600,0
404,60.7961800405193,0.05283221043419789,3600,0
405,61.48322518371887,0.05284962639996707,3600,0
406,62.176304250463154,0.05331377436494495,3600,0
407,62.88504589519752,0.054518588056489646,3600,0
408,63.57774848700462,0.05328481475439259,3600,0
409,64.2825737197158,0.054217325593167054,3600,0
410,64.96199154958995,0.05226290999031947,3600,0
411,65.65015334537284,0.052935522752530356,3600,0
412,66.33978346519962,0.05304847075590537,3600,0
413,67.02942080211565,0.053049025916618336,3600,0
414,67.74528464075938,0.055066449126440827,3600,0
415,68.45759639001623,0.054793211481295956,3600,0
416,69.14420075607427,0.05281572046600376,3600,0
417,69.8376141368704,0.05333949083047079,3600,0
418,70.53632679442316,0.05374712750405892,3600,0
419,71.2369350569331,0.05389294326999551,3600,0
420,71.9479508077514,0.054693519293715166,3600,0
421,72.65965250559609,0.054746284449590794,3600,0
422,73.39184879783758,0.056322791710883745,3600,0
423,74.09116385810995,0.05379346617479747,3600,0
424,74.78254607826506,0.05318324770423898,3600,0
425,75.48244080793204,0.05383805612822988,3600,0
426,76.21814725166041,0.05659280336372108,3600,0
427,76.92164981559608,0.05411558184120412,3600,0
428,77.62169340547328,0.053849506913632,3600,0
429,78.31726291613663,0.05350534697410408,3600,0
430,79.02707853807311,0.054601201687421504,3600,0
431,79.73626149579334,0.05455253520924887,3600,0
432,80.46710799865849,0.05621896175885712,3600,0
433,81.17963170268658,0.054809515694469124,3600,0
434,81.89313344815875,0.05488474965170542,3600,0
435,82.60426037624904,0.05470207139156109,3600,0
436,83.35516493958494,0.057761889487375775,3600,0
437,84.06323913593911,0.054467245873397706,3600,0
438,84.75339874362516,0.05308920059123357,3600,0
439,85.486139507125,0.05636467411537427,3600,0
440,86.21683718518717,0.05620751369708922,3600,0
441,86.92277353453937,0.05430279610401548,3600,0
442,87.63962054582632,0.05514207779130437,3600,0
443,88.34963870924145,0.05461678180116316,3600,0
444,89.0564922806056,0.0543733516433962,3600,0
445,89.77816750174682,0.055513478549324674,3600,0
446,90.49932527377835,0.05547367477165587,3600,0
447,91.19821188397141,0.053760508476389995,3600,0
448,91.940377546126,0.05708966631958429,3600,0
449,92.65730617877705,0.05514835635777096,3600,0
450,93.36855957768663,0.05471179991612245,3600,0
451,94.08640562617637,0.05521892680690296,3600,0
452,94.81746814278273,0.056235578200489855,3600,0
453,95.56561623781164,0.057549853463761735,3600,0
454,96.28877265627438,0.055627416804827544,3600,0
455,97.0081559700526,0.055337177982939086,3600,0
456,97.70146305119684,0.05333131393417161,3600,0
457,98.41016131894527,0.054515251365264326,3600,0
458,99.12643657586024,0.05509809668576744,3600,0
459,99.86434884753,0.05676248243613427,3600,0
460,100.57737350523394,0.05484805059261035,3600,0
461,101.32533818235422,0.0575357443938687,3600,0
462,102.02618139316324,0.05391101621607832,3600,0
463,102.72643801863816,0.05386589426730324,3600,0
464,103.43656084049678,0.05462483245066112,3600,0
465,104.15257068390528,0.055077680262193084,3600,0
466,104.87168206217325,0.05531625986676676,3600,0
467,105.60906890159569,0.05672206457095708,3600,0
468,106.30025560703952,0.05316820811106248,3600,0
469,107.04489485419066,0.05727994208855103,3600,0
470,107.78724647841725,0.05710397109435077,3600,0
471,108.51805037085327,0.05621568403354264,3600,0
472,109.23529252632324,0.055172473497689216,3600,0
473,109.97525164645192,0.05691993231759072,3600,0
474,110.7333699884827,0.05831679554083005,3600,0
475,111.51423711522635,0.06006670205720227,3600,0
476,112.24409828054874,0.05614316656326021,3600,0
477,112.95680701971453,0.05482374916659895,3600,0
478,113.67285389893382,0.05508052917071535,3600,0
479,114.41398123672431,0.0570097952146521,3600,0
480,115.1508790301871,0.05668444565098479,3600,0
481,115.88474645828421,0.05645134062285595,3600,0
482,116.63351054528175,0.05759723746134823,3600,0
483,117.33576447141564,0.054019532779531296,3600,0
484,118.08494067793842,0.05762893896328973,3600,0
485,118.85418197201203,0.059172407236430996,3600,0
486,119.60783244110624,0.057973113007246856,3600,0
487,120.3298642749961,0.055540910299219995,3600,0
488,121.05433105538121,0.0557282138757784,3600,0
489,121.80989296537243,0.05812014692240154,3600,0
490,122.5455685545358,0.05659042993564388,3600,0
491,123.26389715781202,0.05525604640586337,3600,0
492,123.97430637269532,0.054646862683330286,3600,0
493,124.72211134552947,0.05752345944878129,3600,0
494,125.43511442132746,0.05484639044599967,3600,0
495,126.19279813936308,0.05828336292581539,3600,0
496,126.94716048948429,0.05802787308624754,3600,0
497,127.67638448621803,0.05609415359490252,3600,0
498,128.41532719864213,0.05684174710954547,3600,0
499,129.15901948203697,0.057207098722679914,3600,0
500,129.9100922537349,0.05777482859214759,3600,0
501,130.62783300921797,0.05521082734485239,3600,0
502,131.3547695031703,0.05591819184248999,3600,0
503,132.10546106442973,0.057745504712262086,3600,0
504,132.8429464247226,0.05672964309945237,3600,0
505,133.56657078497318,0.055663412326965034,3600,0
506,134.33373207131996,0.059012406642062205,3600,0
507,135.05363832029371,0.05537740376721146,3600,0
508,135.81533580805916,0.058592114443493555,3600,0
509,136.56134740563184,0.05738550750559249,3600,0
510,137.31172903978356,0.05772166416551748,3600,0
511,138.07090925811434,0.058398478333136467,3600,0
512,138.796131485157,0.05578632515712481,3600,0
513,139.52195816354197,0.05583282141423025,3600,0
514,140.28122280022393,0.05840497205245963,3600,0
515,141.03161896495362,0.05772278190228505,3600,0
516,141.79874845919798,0.059009961095718926,3600,0
517,142.57084037131543,0.059391685547497235,3600,0
518,143.32046094786668,0.0576631212731728,3600,0
519,144.06809630764712,0.05751041229080424,3600,0
520,144.79084298418152,0.05559589819495308,3600,0
521,145.54285376983307,0.057846983511658366,3600,0
522,146.30408483133755,0.05855623550034259,3600,0
523,147.04225608961713,0.056782404483043614,3600,0
524,147.76534082291062,0.05562190256103867,3600,0
525,149.2372519619279,0.05920910733418542,3600,0
526,150.96575697413903,0.05960362111072731,3600,0
527,152.69598320151783,0.05966297335788978,3600,0
528,154.4248134950596,0.059614837708336546,3600,0
529,156.05933496492125,0.05636280930557479,3600,0
530,157.71842854702322,0.05721012352075734,3600,0
531,159.43951697185804,0.059347876718442216,3600,0
532,161.19530258436208,0.060544331465655854,3600,0
533,162.87912309373485,0.058062776185268464,3600,0
534,164.56807513146015,0.05823972543880489,3600,0
535,166.18551700785724,0.05577385780679586,3600,0
536,167.82109523968876,0.056399249373500354,3600,0
537,169.49788802246866,0.05782044078551403,3600,0
538,171.17763816725136,0.057922418785610164,3600,0
539,172.90748344338334,0.059649837108000314,3600,0
540,174.5655929965891,0.057176191489852216,3600,0
541,176.2804887338336,0.05913433576705258,3600,0
542,177.93058264175374,0.05689978992828047,3600,0
543,179.63378840933575,0.05873123336489722,3600,0
544,181.31005794847067,0.057802397901203895,3600,0
545,183.04726258663817,0.05990360821267236,3600,0
546,184.77282140486574,0.05950202821474311,3600,0
547,186.51291541768575,0.06000324182137945,3600,0
548,188.19280742839078,0.0579273107139675,3600,0
549,189.90414591631583,0.05901167199741492,3600,0
550,191.6223830722063,0.05924955709967116,3600,0
551,193.29131522636587,0.05754938462619207,3600,0
552,195.03600139655228,0.06016159207539308,3600,0
553,196.72998732976743,0.05841330804190359,3600,0
554,198.4353699013563,0.058806295572028135,3600,0
555,200.14114285275647,0.05881975694483421,3600,0
556,201.8628610144812,0.05936959178361284,3600,0
557,203.59363449360768,0.05968184410780874,3600,0
558,205.2388251441668,0.05673071208824479,3600,0
559,206.89605935220817,0.05714600717383985,3600,0
560,208.56476718040847,0.057541649248286975,3600,0
561,210.28747941734224,0.05940387023909533,3600,0
562,212.06342535413722,0.06123951506189532,3600,0
563,213.8117370182926,0.060286609108806934,3600,0
564,215.53932527403504,0.05957200881870424,3600,0
565,217.21217465864083,0.05768446153812986,3600,0
566,218.8854519411543,0.05769921663839676,3600,0
567,220.63302816329235,0.06026124903924325,3600,0
568,222.28114725921634,0.0568316929628964,3600,0
569,223.9588687565319,0.057852465424675405,3600,0
570,225.64599193296044,0.058176661256155025,3600,0
571,227.35729089459096,0.059010309021740995,3600,0
572,229.09157422498183,0.05980287346175552,3600,0
573,230.81334213564122,0.05937130726411557,3600,0
